fecha,proveedor_id,score_cumplimiento,is_outlier,year,month,quarter,day_of_week,day_of_month,week_of_year,is_month_start,is_month_end,is_quarter_start,is_quarter_end,risk_target,categoria_gasto_Logística,categoria_gasto_Materiales,categoria_gasto_Servicios,categoria_gasto_Tecnología,método_pago_Cheque,método_pago_Efectivo,método_pago_Transferencia,indicadores_economicos_encoded,estacionalidad_encoded,monto_scaled,tiempo_procesamiento_scaled
2020-02-22,1005,0.79,False,2020,2,1,5,22,8,0,0,0,0,0,True,False,False,False,False,False,True,1,1,0.8549884658954612,0.3856339023063455
2020-02-24,1093,0.69,False,2020,2,1,0,24,9,0,0,0,0,0,True,False,False,False,True,False,False,0,1,0.9222680562708935,1.156045218518578
2020-02-04,1050,0.52,False,2020,2,1,1,4,6,0,0,0,0,0,False,True,False,False,False,True,False,1,1,0.5107214170521279,-1.5403943882242361
2020-02-22,1061,0.09,False,2020,2,1,5,22,8,0,0,0,0,1,True,False,False,False,True,False,False,2,1,0.6582055697585083,1.156045218518578
2020-02-18,1056,0.96,False,2020,2,1,1,18,8,0,0,0,0,0,False,False,False,True,False,False,True,2,1,0.9114827179315577,0.7708395604124618
2020-02-25,1065,0.76,False,2020,2,1,1,25,9,0,0,0,0,0,False,True,False,False,True,False,False,1,1,0.6700844986127805,-1.5403943882242361
2020-02-09,1078,0.64,False,2020,2,1,6,9,6,0,0,0,0,0,False,True,False,False,False,True,False,0,1,0.04802168526876686,-1.1551887301181198
2020-02-25,1074,0.76,False,2020,2,1,1,25,9,0,0,0,0,0,False,False,True,False,False,True,False,0,1,0.5232263868533569,-0.7699830720120036
2020-02-21,1007,0.72,False,2020,2,1,4,21,8,0,0,0,0,0,True,False,False,False,True,False,False,1,1,0.5573495807469505,-1.5403943882242361
2020-02-11,1025,0.64,False,2020,2,1,1,11,7,0,0,0,0,0,False,False,True,False,True,False,False,1,1,0.3525945682474903,1.5412508766246944
2020-02-04,1050,0.98,False,2020,2,1,1,4,6,0,0,0,0,0,False,False,False,True,True,False,False,2,1,0.7028367420782294,1.156045218518578
2020-02-10,1044,0.9,False,2020,2,1,0,10,7,0,0,0,0,0,False,True,False,False,False,False,True,1,1,0.9247880691966166,-1.1551887301181198
2020-02-14,1043,0.65,False,2020,2,1,4,14,7,0,0,0,0,0,False,True,False,False,True,False,False,0,1,0.9149219808553432,1.5412508766246944
2020-02-06,1004,0.69,False,2020,2,1,3,6,6,0,0,0,0,0,False,True,False,False,True,False,False,1,1,0.38254943887400794,0.7708395604124618
2020-02-15,1069,0.05,False,2020,2,1,5,15,7,0,0,0,0,1,False,False,False,True,True,False,False,2,1,0.003953157344411592,1.5412508766246944
2020-02-01,1025,0.67,False,2020,2,1,5,1,5,1,0,0,0,0,False,False,False,True,False,True,False,2,1,0.9813932651979956,0.3856339023063455
2020-02-24,1067,0.04,False,2020,2,1,0,24,9,0,0,0,0,1,False,False,True,False,False,True,False,2,1,0.8177271426981371,0.3856339023063455
2020-02-24,1018,0.59,False,2020,2,1,0,24,9,0,0,0,0,0,False,False,True,False,False,False,True,2,1,0.016759260765695155,-0.38477741390588716
2020-02-09,1083,1.0,False,2020,2,1,6,9,6,0,0,0,0,0,False,False,True,False,False,False,True,2,1,0.909620444228586,-1.1551887301181198
2020-02-17,1096,0.56,False,2020,2,1,0,17,8,0,0,0,0,0,True,False,False,False,False,True,False,1,1,0.8524922266765851,0.7708395604124618
2020-02-25,1019,0.47,False,2020,2,1,1,25,9,0,0,0,0,1,False,True,False,False,False,True,False,1,1,0.4587996412994976,0.0004282442002291439
2020-02-06,1011,0.31,False,2020,2,1,3,6,6,0,0,0,0,1,False,True,False,False,False,True,False,1,1,0.5400343975937913,0.3856339023063455
2020-02-17,1046,0.12,False,2020,2,1,0,17,8,0,0,0,0,1,False,False,True,False,True,False,False,1,1,0.3244148010655072,-1.1551887301181198
2020-02-04,1000,0.73,False,2020,2,1,1,4,6,0,0,0,0,0,False,True,False,False,True,False,False,2,1,-0.06162265070702556,0.0004282442002291439
2020-02-28,1089,0.19,False,2020,2,1,4,28,9,0,0,0,0,1,False,False,True,False,False,True,False,0,1,0.25286386802666416,-0.38477741390588716
2020-03-10,1087,0.65,False,2020,3,1,1,10,11,0,0,0,0,0,False,True,False,False,True,False,False,1,0,-0.3786767297801313,1.5412508766246944
2020-03-27,1067,0.38,False,2020,3,1,4,27,13,0,0,0,0,1,False,False,False,True,True,False,False,1,0,0.33220465234219143,0.0004282442002291439
2020-03-21,1011,0.2,False,2020,3,1,5,21,12,0,0,0,0,1,False,True,False,False,False,True,False,2,0,0.02291665083892374,-0.38477741390588716
2020-03-17,1058,0.48,False,2020,3,1,1,17,12,0,0,0,0,1,False,True,False,False,True,False,False,1,0,0.3054671567088923,-1.5403943882242361
2020-03-20,1036,0.19,False,2020,3,1,4,20,12,0,0,0,0,1,False,True,False,False,False,False,True,2,0,-0.1932259672399824,0.7708395604124618
2020-03-07,1060,0.17,False,2020,3,1,5,7,10,0,0,0,0,1,False,False,True,False,False,False,True,2,0,0.3187249605602584,-0.7699830720120036
2020-03-05,1042,0.62,False,2020,3,1,3,5,10,0,0,0,0,0,True,False,False,False,False,True,False,2,0,0.2552729369871037,0.3856339023063455
2020-03-12,1069,0.52,False,2020,3,1,3,12,11,0,0,0,0,0,False,False,False,True,False,True,False,0,0,-0.2578112041728178,0.0004282442002291439
2020-03-25,1038,0.67,False,2020,3,1,2,25,13,0,0,0,0,0,False,False,False,True,True,False,False,1,0,-0.35113092811405344,0.0004282442002291439
2020-03-06,1055,0.93,False,2020,3,1,4,6,10,0,0,0,0,0,False,False,True,False,False,True,False,1,0,0.34529604024563243,0.0004282442002291439
2020-03-18,1062,0.53,False,2020,3,1,2,18,12,0,0,0,0,0,True,False,False,False,False,True,False,2,0,0.43527159609046834,-1.5403943882242361
2020-03-25,1045,0.58,False,2020,3,1,2,25,13,0,0,0,0,0,False,False,False,True,False,False,True,2,0,-0.44569480938025274,-1.5403943882242361
2020-03-17,1087,0.09,False,2020,3,1,1,17,12,0,0,0,0,1,False,True,False,False,False,False,True,1,0,0.21599084870783175,-0.7699830720120036
2020-03-01,1010,0.72,False,2020,3,1,6,1,9,1,0,0,0,0,False,False,False,True,True,False,False,2,0,0.3844988828354159,-0.38477741390588716
2020-03-20,1061,0.4,False,2020,3,1,4,20,12,0,0,0,0,1,False,True,False,False,False,True,False,1,0,0.33518429026694535,0.0004282442002291439
2020-03-11,1076,0.98,False,2020,3,1,2,11,11,0,0,0,0,0,False,False,True,False,False,True,False,0,0,0.43648405513963706,-1.1551887301181198
2020-03-16,1097,0.82,False,2020,3,1,0,16,12,0,0,0,0,0,False,True,False,False,False,False,True,2,0,0.2432355167538549,1.156045218518578
2020-03-01,1024,0.52,False,2020,3,1,6,1,9,1,0,0,0,0,False,False,False,True,False,True,False,1,0,-0.057176967526741077,-1.1551887301181198
2020-03-04,1070,0.12,False,2020,3,1,2,4,10,0,0,0,0,1,False,False,False,True,False,False,True,2,0,-0.18039609011185223,1.5412508766246944
2020-03-12,1051,0.86,False,2020,3,1,3,12,11,0,0,0,0,0,False,False,False,True,True,False,False,1,0,-0.17208321728454634,-1.1551887301181198
2020-03-27,1003,0.8,False,2020,3,1,4,27,13,0,0,0,0,0,False,False,True,False,False,False,True,1,0,0.20951647587665054,1.5412508766246944
2020-03-26,1058,0.18,False,2020,3,1,3,26,13,0,0,0,0,1,False,False,True,False,False,True,False,2,0,0.22976374954087084,0.7708395604124618
2020-03-10,1071,0.3,False,2020,3,1,1,10,11,0,0,0,0,1,True,False,False,False,True,False,False,0,0,-0.28588002738951757,1.156045218518578
2020-03-08,1019,0.79,False,2020,3,1,6,8,10,0,0,0,0,0,False,False,False,True,False,False,True,1,0,0.34535943679722286,-1.1551887301181198
2020-03-02,1092,0.19,False,2020,3,1,0,2,10,0,0,0,0,1,False,True,False,False,False,False,True,1,0,0.20053793925764415,0.7708395604124618
2020-03-08,1062,0.92,False,2020,3,1,6,8,10,0,0,0,0,0,False,False,True,False,True,False,False,1,0,0.05669116369876959,0.3856339023063455
2020-03-19,1053,0.42,False,2020,3,1,3,19,12,0,0,0,0,1,False,False,False,True,True,False,False,0,0,-0.029543995602226196,-0.38477741390588716
2020-03-03,1073,0.09,False,2020,3,1,1,3,10,0,0,0,0,1,False,False,False,True,False,False,True,0,0,0.03823484261698145,0.7708395604124618
2020-03-03,1097,0.82,False,2020,3,1,1,3,10,0,0,0,0,0,False,False,True,False,False,True,False,2,0,-0.32475003808345115,-0.38477741390588716
2020-03-24,1056,0.37,False,2020,3,1,1,24,13,0,0,0,0,1,True,False,False,False,False,False,True,0,0,-0.2827260489478895,-1.1551887301181198
2020-03-16,1089,0.53,False,2020,3,1,0,16,12,0,0,0,0,0,False,False,True,False,True,False,False,2,0,-0.3891054625167706,0.7708395604124618
2020-03-27,1040,0.11,False,2020,3,1,4,27,13,0,0,0,0,1,False,False,True,False,False,False,True,2,0,-0.33002780100336127,1.156045218518578
2020-03-03,1002,0.0,False,2020,3,1,1,3,10,0,0,0,0,1,False,True,False,False,True,False,False,0,0,-0.046407478325302516,-1.1551887301181198
2020-03-25,1005,0.64,False,2020,3,1,2,25,13,0,0,0,0,0,False,True,False,False,True,False,False,2,0,0.0260627047116028,0.0004282442002291439
2020-03-18,1004,0.52,False,2020,3,1,2,18,12,0,0,0,0,0,True,False,False,False,False,True,False,0,0,-0.4583978934052016,-1.5403943882242361
2020-03-25,1004,0.59,False,2020,3,1,2,25,13,0,0,0,0,0,False,False,False,True,True,False,False,2,0,0.27793720418071205,0.7708395604124618
2020-03-05,1053,0.79,False,2020,3,1,3,5,10,0,0,0,0,0,False,False,True,False,True,False,False,0,0,-0.19720410085228707,1.156045218518578
2020-03-05,1046,0.65,False,2020,3,1,3,5,10,0,0,0,0,0,True,False,False,False,False,True,False,0,0,0.38667813929633976,0.3856339023063455
2020-03-22,1086,0.17,False,2020,3,1,6,22,12,0,0,0,0,1,False,True,False,False,True,False,False,2,0,0.4393131262543635,0.0004282442002291439
2020-03-16,1048,0.36,False,2020,3,1,0,16,12,0,0,0,0,1,False,False,True,False,False,True,False,1,0,-0.2999699109805093,0.3856339023063455
2020-03-18,1008,0.91,False,2020,3,1,2,18,12,0,0,0,0,0,False,False,False,True,False,True,False,2,0,-0.03845913566964212,-1.1551887301181198
2020-03-06,1098,0.77,False,2020,3,1,4,6,10,0,0,0,0,0,False,True,False,False,True,False,False,0,0,-0.474120238199649,-1.5403943882242361
2020-03-09,1019,0.56,False,2020,3,1,0,9,11,0,0,0,0,0,False,True,False,False,True,False,False,1,0,0.09031510974858793,0.7708395604124618
2020-03-17,1060,0.26,False,2020,3,1,1,17,12,0,0,0,0,1,False,True,False,False,False,False,True,2,0,0.09881024766171691,0.7708395604124618
2020-03-28,1034,0.3,False,2020,3,1,5,28,13,0,0,0,0,1,True,False,False,False,False,True,False,2,0,-0.24128055334559134,-1.1551887301181198
2020-03-20,1049,0.73,False,2020,3,1,4,20,12,0,0,0,0,0,False,False,False,True,False,False,True,2,0,0.052586236983283983,-1.1551887301181198
2020-03-14,1081,0.85,False,2020,3,1,5,14,11,0,0,0,0,0,False,False,True,False,True,False,False,1,0,-0.2620825468362285,-1.5403943882242361
2020-03-07,1061,0.67,False,2020,3,1,5,7,10,0,0,0,0,0,True,False,False,False,False,False,True,0,0,-0.323252294552125,1.156045218518578
2020-03-18,1016,0.81,False,2020,3,1,2,18,12,0,0,0,0,0,True,False,False,False,False,True,False,2,0,0.1406044242977626,1.156045218518578
2020-03-25,1087,0.77,False,2020,3,1,2,25,13,0,0,0,0,0,True,False,False,False,False,False,True,2,0,-0.16718583367417897,-1.5403943882242361
2020-03-24,1002,0.15,False,2020,3,1,1,24,13,0,0,0,0,1,False,True,False,False,False,True,False,2,0,0.08269959898877778,1.156045218518578
2020-03-23,1031,0.42,False,2020,3,1,0,23,13,0,0,0,0,1,False,False,False,True,True,False,False,2,0,-0.06573550199146015,1.5412508766246944
2020-03-07,1098,0.15,False,2020,3,1,5,7,10,0,0,0,0,1,True,False,False,False,True,False,False,2,0,0.4552335852725312,-0.38477741390588716
2020-03-23,1012,0.24,False,2020,3,1,0,23,13,0,0,0,0,1,False,False,True,False,False,True,False,0,0,-0.33388706608143365,-1.5403943882242361
2020-03-10,1088,0.87,False,2020,3,1,1,10,11,0,0,0,0,0,False,False,False,True,True,False,False,0,0,-0.036097614122895486,-1.5403943882242361
2020-03-13,1072,0.47,False,2020,3,1,4,13,11,0,0,0,0,1,False,False,True,False,True,False,False,2,0,0.16796003630906906,-0.7699830720120036
2020-03-22,1067,0.54,False,2020,3,1,6,22,12,0,0,0,0,0,False,False,False,True,True,False,False,1,0,-0.10137228855427761,0.0004282442002291439
2020-03-21,1013,0.18,False,2020,3,1,5,21,12,0,0,0,0,1,False,False,True,False,True,False,False,0,0,0.4461044818434973,0.0004282442002291439
2020-03-12,1097,0.31,False,2020,3,1,3,12,11,0,0,0,0,1,False,True,False,False,False,True,False,1,0,0.20712325605410867,1.5412508766246944
2020-03-15,1010,0.23,False,2020,3,1,6,15,11,0,0,0,0,1,True,False,False,False,False,False,True,0,0,0.14576331868344078,-1.1551887301181198
2020-03-17,1055,0.21,False,2020,3,1,1,17,12,0,0,0,0,1,False,False,True,False,False,False,True,2,0,0.24036682279438426,-1.1551887301181198
2020-03-15,1066,0.64,False,2020,3,1,6,15,11,0,0,0,0,0,False,False,False,True,True,False,False,0,0,0.42526286550811593,0.3856339023063455
2020-03-04,1091,0.26,False,2020,3,1,2,4,10,0,0,0,0,1,True,False,False,False,False,False,True,2,0,0.3828822707698578,1.5412508766246944
2020-03-08,1028,0.63,False,2020,3,1,6,8,10,0,0,0,0,0,True,False,False,False,False,False,True,0,0,0.20938968277346962,-1.5403943882242361
2020-03-08,1008,0.06,False,2020,3,1,6,8,10,0,0,0,0,1,False,False,False,True,True,False,False,2,0,0.23290187884460128,1.5412508766246944
2020-03-03,1066,0.14,False,2020,3,1,1,3,10,0,0,0,0,1,False,False,True,False,True,False,False,2,0,-0.33734217814311673,1.5412508766246944
2020-03-11,1024,0.27,False,2020,3,1,2,11,11,0,0,0,0,1,False,True,False,False,False,False,True,2,0,-0.37811408538476543,1.5412508766246944
2020-03-01,1097,0.6,False,2020,3,1,6,1,9,1,0,0,0,0,False,True,False,False,False,True,False,2,0,0.06439384471701715,0.0004282442002291439
2020-03-19,1075,0.68,False,2020,3,1,3,19,12,0,0,0,0,0,False,False,True,False,True,False,False,1,0,-0.4579224192682728,1.5412508766246944
2020-03-18,1041,0.44,False,2020,3,1,2,18,12,0,0,0,0,1,True,False,False,False,False,True,False,2,0,-0.019305452520358247,-0.38477741390588716
2020-03-08,1008,0.45,False,2020,3,1,6,8,10,0,0,0,0,1,True,False,False,False,False,False,True,1,0,-0.27644186577148,-1.1551887301181198
2020-03-19,1078,0.72,False,2020,3,1,3,19,12,0,0,0,0,0,True,False,False,False,True,False,False,1,0,-0.1481906419038716,0.3856339023063455
2020-03-08,1039,0.02,False,2020,3,1,6,8,10,0,0,0,0,1,True,False,False,False,False,True,False,2,0,0.25808615896393244,-0.38477741390588716
2020-03-01,1024,0.34,False,2020,3,1,6,1,9,1,0,0,0,1,False,False,True,False,True,False,False,1,0,0.41447752716878017,0.3856339023063455
2020-03-03,1004,0.82,False,2020,3,1,1,3,10,0,0,0,0,0,True,False,False,False,False,False,True,0,0,-0.40682479868631916,-0.7699830720120036
2020-03-23,1010,0.6,False,2020,3,1,0,23,13,0,0,0,0,0,False,False,False,True,False,True,False,2,0,0.02973970470385283,0.3856339023063455
2020-03-21,1058,0.34,False,2020,3,1,5,21,12,0,0,0,0,1,True,False,False,False,False,False,True,1,0,0.35898177082023447,-1.1551887301181198
2020-03-02,1097,0.91,False,2020,3,1,0,2,10,0,0,0,0,0,False,True,False,False,False,False,True,2,0,-0.3972915422408959,-1.1551887301181198
2020-03-08,1087,0.77,False,2020,3,1,6,8,10,0,0,0,0,0,True,False,False,False,True,False,False,2,0,0.30413582912549164,1.5412508766246944
2020-03-03,1078,0.26,False,2020,3,1,1,3,10,0,0,0,0,1,False,False,True,False,False,True,False,2,0,-0.13704869796183894,0.7708395604124618
2020-03-02,1037,0.65,False,2020,3,1,0,2,10,0,0,0,0,0,False,True,False,False,False,False,True,1,0,-0.17080736168378716,-0.7699830720120036
2020-03-28,1071,0.6,False,2020,3,1,5,28,13,0,0,0,0,0,False,False,True,False,False,False,True,0,0,0.4487195895966061,-1.5403943882242361
2020-03-11,1004,0.4,False,2020,3,1,2,11,11,0,0,0,0,1,False,False,True,False,False,True,False,0,0,-0.2854124778215374,1.156045218518578
2020-03-03,1047,0.37,False,2020,3,1,1,3,10,0,0,0,0,1,False,True,False,False,False,False,True,1,0,0.1799974565423178,0.3856339023063455
2020-03-17,1089,0.34,False,2020,3,1,1,17,12,0,0,0,0,1,False,False,True,False,False,False,True,2,0,0.30122751232127676,0.7708395604124618
2020-03-08,1017,0.62,False,2020,3,1,6,8,10,0,0,0,0,0,False,False,True,False,False,True,False,1,0,-0.43635174258960086,1.5412508766246944
2020-03-09,1069,0.44,False,2020,3,1,0,9,11,0,0,0,0,1,True,False,False,False,False,True,False,1,0,0.15843470443259444,0.0004282442002291439
2020-03-22,1036,0.83,False,2020,3,1,6,22,12,0,0,0,0,0,False,False,False,True,False,True,False,1,0,0.42422474697582135,-1.5403943882242361
2020-03-16,1059,0.67,False,2020,3,1,0,16,12,0,0,0,0,0,False,False,True,False,False,True,False,2,0,-0.35785888715159647,0.7708395604124618
2020-03-07,1047,0.07,False,2020,3,1,5,7,10,0,0,0,0,1,False,False,True,False,True,False,False,1,0,0.3719225919136479,0.0004282442002291439
2020-03-18,1076,0.64,False,2020,3,1,2,18,12,0,0,0,0,0,False,False,True,False,False,True,False,2,0,0.08696301708323989,-0.7699830720120036
2020-03-05,1027,0.27,False,2020,3,1,3,5,10,0,0,0,0,1,True,False,False,False,True,False,False,1,0,0.10759859462595192,1.5412508766246944
2020-03-24,1068,0.59,False,2020,3,1,1,24,13,0,0,0,0,0,False,False,False,True,True,False,False,0,0,0.10413555799531986,-1.5403943882242361
2020-03-19,1076,0.68,False,2020,3,1,3,19,12,0,0,0,0,0,False,True,False,False,True,False,False,1,0,-0.19279011594779782,-1.5403943882242361
2020-03-19,1080,0.23,False,2020,3,1,3,19,12,0,0,0,0,1,True,False,False,False,False,False,True,1,0,0.40877183752563373,-1.5403943882242361
2020-03-16,1039,0.46,False,2020,3,1,0,16,12,0,0,0,0,1,True,False,False,False,True,False,False,0,0,0.42025453793246564,-0.7699830720120036
2020-03-08,1044,0.19,False,2020,3,1,6,8,10,0,0,0,0,1,False,False,False,True,True,False,False,2,0,0.11582429719482074,0.3856339023063455
2020-03-26,1095,0.05,False,2020,3,1,3,26,13,0,0,0,0,1,False,False,False,True,False,False,True,2,0,0.26528959213840464,-0.7699830720120036
2020-03-16,1061,0.38,False,2020,3,1,0,16,12,0,0,0,0,1,True,False,False,False,False,False,True,1,0,0.10348574334151733,1.156045218518578
2020-03-26,1092,0.36,False,2020,3,1,3,26,13,0,0,0,0,1,False,True,False,False,False,False,True,0,0,-0.017379782265796177,-1.1551887301181198
2020-03-14,1057,1.0,False,2020,3,1,5,14,11,0,0,0,0,0,True,False,False,False,False,True,False,2,0,0.1493927712619976,1.5412508766246944
2020-03-07,1066,0.45,False,2020,3,1,5,7,10,0,0,0,0,1,False,False,False,True,False,False,True,1,0,0.04747489001129864,-0.7699830720120036
2020-03-04,1055,0.33,False,2020,3,1,2,4,10,0,0,0,0,1,False,True,False,False,False,False,True,0,0,0.08951472828475789,0.0004282442002291439
2020-03-04,1039,0.58,False,2020,3,1,2,4,10,0,0,0,0,0,False,False,False,True,True,False,False,2,0,0.26567789601689673,1.156045218518578
2020-03-22,1097,0.09,False,2020,3,1,6,22,12,0,0,0,0,1,False,True,False,False,False,False,True,2,0,-0.020684327517451737,-1.1551887301181198
2020-03-14,1039,0.96,False,2020,3,1,5,14,11,0,0,0,0,0,False,False,True,False,False,True,False,0,0,-0.4367558956059902,0.3856339023063455
2020-03-12,1090,0.63,False,2020,3,1,3,12,11,0,0,0,0,0,False,False,False,True,False,False,True,0,0,-0.32025680748947344,0.0004282442002291439
2020-03-14,1076,0.75,False,2020,3,1,5,14,11,0,0,0,0,0,False,False,False,True,False,True,False,0,0,-0.06066377786421937,1.5412508766246944
2020-03-14,1032,0.17,False,2020,3,1,5,14,11,0,0,0,0,1,True,False,False,False,False,False,True,0,0,0.20989685518619364,0.0004282442002291439
2020-03-15,1005,0.41,False,2020,3,1,6,15,11,0,0,0,0,1,False,False,False,True,False,False,True,1,0,0.08554451924140181,-1.1551887301181198
2020-03-28,1087,0.42,False,2020,3,1,5,28,13,0,0,0,0,1,False,False,False,True,False,False,True,0,0,0.13943951266228707,0.0004282442002291439
2020-03-24,1018,0.82,False,2020,3,1,1,24,13,0,0,0,0,0,False,False,True,False,False,False,True,2,0,-0.022221693893521726,-0.38477741390588716
2020-03-02,1079,0.0,False,2020,3,1,0,2,10,0,0,0,0,1,False,False,False,True,False,True,False,2,0,0.1067823640242239,0.7708395604124618
2020-03-22,1039,0.3,False,2020,3,1,6,22,12,0,0,0,0,1,False,False,True,False,False,True,False,1,0,-0.16426166773206685,0.3856339023063455
2020-03-21,1091,0.98,False,2020,3,1,5,21,12,0,0,0,0,0,False,False,True,False,True,False,False,2,0,-0.030819851202985013,-1.1551887301181198
2020-03-21,1096,0.47,False,2020,3,1,5,21,12,0,0,0,0,1,False,False,True,False,False,True,False,2,0,0.2282897797163913,0.0004282442002291439
2020-03-04,1058,0.38,False,2020,3,1,2,4,10,0,0,0,0,1,False,False,True,False,False,False,True,0,0,0.3488620962725988,0.7708395604124618
2020-03-02,1058,0.12,False,2020,3,1,0,2,10,0,0,0,0,1,False,True,False,False,True,False,False,2,0,-0.06534719811296842,0.7708395604124618
2020-03-13,1047,0.97,False,2020,3,1,4,13,11,0,0,0,0,0,True,False,False,False,True,False,False,1,0,-0.4340139947497005,0.0004282442002291439
2020-03-24,1040,0.02,False,2020,3,1,1,24,13,0,0,0,0,1,False,True,False,False,True,False,False,0,0,-0.32245191308829496,1.5412508766246944
2020-04-26,1082,0.4,False,2020,4,2,6,26,17,0,0,0,0,1,True,False,False,False,False,True,False,0,0,-0.6742393778640531,0.3856339023063455
2020-04-28,1008,0.09,False,2020,4,2,1,28,18,0,0,0,0,1,False,False,False,True,True,False,False,2,0,-1.0020312478628017,1.5412508766246944
2020-04-04,1098,0.44,False,2020,4,2,5,4,14,0,0,0,0,1,True,False,False,False,False,False,True,0,0,-0.8191163473862733,-0.38477741390588716
2020-04-08,1020,0.2,False,2020,4,2,2,8,15,0,0,0,0,1,False,True,False,False,True,False,False,1,0,-0.7057712377113846,1.156045218518578
