fecha,proveedor_id,categoria_gasto,monto,método_pago,tiempo_procesamiento,score_cumplimiento,indicadores_economicos,estacionalidad
2020-04-26,1051,Materiales,2165.54,Transferencia,7,0.61,Decreciente,Baja
2020-04-28,1035,Materiales,1824.61,Efectivo,5,0.36,Creciente,Baja
2020-04-28,1037,Tecnología,2446.76,Efectivo,8,0.9,Decreciente,Baja
2020-04-18,1049,Logística,2257.65,Efectivo,9,0.17,Creciente,Baja
2020-04-04,1062,Tecnología,2101.25,Efectivo,5,0.51,Decreciente,Baja
2020-04-02,1062,Logística,1791.36,Transferencia,5,0.6,Estable,Baja
2020-04-21,1061,Materiales,1687.25,Cheque,2,0.03,Estable,Baja
2020-04-18,1098,Materiales,1905.93,Transferencia,5,0.36,Creciente,Baja
2020-04-27,1006,Logística,2261.75,Transferencia,3,0.73,Creciente,Baja
2020-04-01,1026,Materiales,1864.26,Transferencia,7,0.82,Creciente,Baja
2020-04-03,1091,Logística,2086.25,Cheque,5,0.31,Decreciente,Baja
2020-04-25,1085,Servicios,2241.01,Efectivo,8,0.8,Creciente,Baja
2020-04-28,1013,Tecnología,1731.68,Efectivo,1,0.97,Estable,Baja
2020-04-08,1070,Servicios,2205.98,Efectivo,3,0.86,Decreciente,Baja
2020-04-06,1085,Logística,1718.48,Cheque,3,0.12,Creciente,Baja
2020-04-14,1004,Tecnología,2435.86,Efectivo,9,0.74,Decreciente,Baja
2020-04-16,1054,Logística,2044.22,Cheque,5,0.32,Decreciente,Baja
2020-04-16,1001,Tecnología,1766.79,Efectivo,9,0.99,Creciente,Baja
2020-04-07,1061,Tecnología,1924.27,Efectivo,9,0.49,Decreciente,Baja
2020-04-28,1090,Tecnología,1982.63,Transferencia,1,0.12,Estable,Baja
2020-04-13,1020,Tecnología,2265.85,Cheque,2,0.73,Estable,Baja
2020-04-02,1078,Logística,2253.73,Transferencia,5,0.32,Decreciente,Baja
2020-04-06,1020,Tecnología,2145.71,Transferencia,4,1.0,Creciente,Baja
2020-04-13,1009,Tecnología,1730.03,Transferencia,9,0.98,Decreciente,Baja
2020-04-01,1086,Servicios,1767.52,Cheque,7,0.66,Estable,Baja
2020-04-13,1057,Materiales,1720.03,Cheque,6,0.13,Decreciente,Baja
2020-04-09,1038,Materiales,2117.15,Efectivo,7,0.69,Decreciente,Baja
2020-04-26,1004,Servicios,2363.58,Transferencia,1,0.09,Estable,Baja
2020-04-26,1064,Servicios,1999.37,Efectivo,1,0.03,Decreciente,Baja
2020-04-15,1012,Logística,1775.14,Transferencia,8,0.82,Decreciente,Baja
2020-04-10,1084,Logística,2101.44,Cheque,2,0.21,Creciente,Baja
2020-04-14,1089,Logística,2309.86,Cheque,9,0.38,Creciente,Baja
2020-04-23,1084,Servicios,2252.32,Cheque,7,0.97,Estable,Baja
2020-04-24,1052,Servicios,2367.12,Transferencia,6,0.34,Estable,Baja
2020-04-26,1081,Tecnología,1871.3,Cheque,1,0.3,Estable,Baja
2020-04-18,1044,Logística,1802.34,Transferencia,1,0.92,Creciente,Baja
2020-04-22,1031,Logística,2365.78,Efectivo,2,0.11,Estable,Baja
2020-04-23,1035,Logística,2183.19,Transferencia,6,0.76,Estable,Baja
2020-04-16,1080,Materiales,1898.43,Efectivo,6,0.99,Estable,Baja
2020-04-05,1098,Tecnología,2252.84,Transferencia,2,0.9,Creciente,Baja
2020-04-07,1059,Logística,2312.63,Efectivo,1,0.65,Decreciente,Baja
2020-04-10,1010,Logística,2148.21,Cheque,5,0.31,Estable,Baja
2020-04-07,1062,Logística,2208.1,Efectivo,5,0.25,Decreciente,Baja
2020-04-02,1020,Materiales,1951.28,Cheque,2,0.82,Estable,Baja
2020-04-19,1051,Materiales,2085.54,Cheque,6,0.88,Decreciente,Baja
2020-04-24,1054,Servicios,2073.6,Efectivo,9,0.53,Creciente,Baja
2020-04-18,1025,Tecnología,2339.68,Transferencia,2,0.24,Creciente,Baja
2020-04-02,1067,Servicios,2333.04,Transferencia,2,0.11,Estable,Baja
2020-04-24,1033,Tecnología,2327.05,Transferencia,3,0.09,Decreciente,Baja
2020-04-11,1051,Materiales,1652.07,Transferencia,7,0.72,Creciente,Baja
2020-04-02,1081,Logística,2258.76,Transferencia,6,0.42,Estable,Baja
2020-04-02,1098,Servicios,2266.26,Cheque,8,0.91,Estable,Baja
2020-04-19,1092,Logística,2200.29,Transferencia,8,0.74,Creciente,Baja
2020-04-16,1051,Servicios,2264.28,Cheque,6,0.19,Creciente,Baja
2020-04-17,1028,Materiales,2334.68,Cheque,3,0.61,Estable,Baja
2020-04-28,1037,Materiales,2029.37,Cheque,3,0.44,Decreciente,Baja
2020-04-17,1041,Materiales,2055.44,Efectivo,1,0.58,Decreciente,Baja
2020-04-06,1020,Servicios,1745.46,Efectivo,7,0.74,Decreciente,Baja
2020-04-02,1041,Tecnología,1959.59,Cheque,5,0.81,Estable,Baja
2020-04-17,1012,Servicios,2171.53,Efectivo,4,0.84,Creciente,Baja
2020-04-03,1063,Tecnología,2284.1,Transferencia,4,0.25,Estable,Baja
2020-04-28,1016,Servicios,1821.44,Transferencia,4,0.03,Creciente,Baja
2020-04-06,1008,Servicios,1756.23,Cheque,6,0.74,Decreciente,Baja
2020-04-03,1040,Materiales,2187.69,Transferencia,8,0.11,Decreciente,Baja
2020-04-20,1000,Logística,1644.55,Cheque,8,0.31,Creciente,Baja
2020-04-03,1001,Logística,1789.54,Cheque,5,0.0,Creciente,Baja
2020-04-22,1059,Tecnología,1666.89,Transferencia,6,0.68,Estable,Baja
2020-04-28,1047,Logística,1780.1,Efectivo,4,0.17,Decreciente,Baja
2020-04-08,1028,Servicios,1791.96,Transferencia,9,0.66,Estable,Baja
2020-04-13,1096,Servicios,1961.48,Transferencia,8,0.99,Estable,Baja
2020-04-04,1009,Materiales,1973.52,Cheque,1,0.07,Estable,Baja
2020-04-19,1057,Materiales,2361.21,Cheque,2,0.08,Decreciente,Baja
2020-04-08,1059,Logística,2062.06,Cheque,9,0.34,Estable,Baja
2020-04-19,1020,Tecnología,2237.28,Cheque,8,0.87,Estable,Baja
2020-04-20,1027,Logística,1728.55,Efectivo,3,0.22,Estable,Baja
2020-04-02,1074,Logística,1828.2,Efectivo,8,0.36,Estable,Baja
2020-04-20,1033,Logística,2220.47,Efectivo,1,0.07,Estable,Baja
2020-04-03,1007,Logística,1686.38,Cheque,4,0.76,Estable,Baja
2020-04-14,1058,Servicios,2042.75,Cheque,3,0.41,Decreciente,Baja
2020-04-22,1085,Tecnología,2135.39,Cheque,6,0.76,Estable,Baja
2020-04-19,1071,Servicios,2137.67,Efectivo,7,0.9,Creciente,Baja
2020-04-19,1048,Tecnología,1661.84,Cheque,4,0.23,Estable,Baja
2020-04-17,1078,Materiales,1907.62,Transferencia,7,0.81,Estable,Baja
2020-04-11,1016,Logística,2165.88,Transferencia,9,0.06,Decreciente,Baja
2020-05-07,1075,Materiales,2336.24,Cheque,8,0.0,Creciente,Baja
2020-05-22,1045,Logística,2426.84,Cheque,3,0.51,Decreciente,Baja
2020-05-23,1046,Logística,2924.83,Transferencia,8,0.05,Creciente,Baja
2020-05-11,1014,Tecnología,2678.52,Cheque,9,0.28,Estable,Baja
2020-05-08,1018,Logística,3119.77,Efectivo,3,0.71,Creciente,Baja
2020-05-09,1025,Logística,3031.88,Transferencia,3,0.06,Decreciente,Baja
2020-05-13,1051,Logística,3252.86,Efectivo,2,0.84,Decreciente,Baja
2020-05-05,1092,Materiales,3077.84,Transferencia,8,0.0,Creciente,Baja
2020-05-22,1021,Materiales,2777.7,Transferencia,1,0.25,Estable,Baja
2020-05-21,1020,Materiales,3055.52,Transferencia,8,0.74,Creciente,Baja
2020-05-10,1050,Logística,2601.03,Transferencia,7,0.32,Estable,Baja
2020-05-15,1037,Materiales,2636.39,Cheque,7,0.1,Creciente,Baja
2020-05-11,1019,Logística,3188.14,Efectivo,3,0.36,Decreciente,Baja
2020-05-25,1028,Materiales,2796.55,Efectivo,1,0.27,Estable,Baja
2020-05-03,1050,Materiales,3198.88,Efectivo,4,0.84,Estable,Baja
2020-05-01,1003,Servicios,3226.36,Transferencia,9,0.31,Estable,Baja
2020-05-15,1054,Tecnología,3266.53,Cheque,5,0.79,Decreciente,Baja
2020-05-20,1070,Logística,3334.06,Efectivo,1,0.89,Creciente,Baja
2020-05-19,1091,Servicios,2778.9,Cheque,5,0.43,Decreciente,Baja
2020-05-04,1027,Materiales,2650.74,Transferencia,8,0.91,Estable,Baja
2020-05-03,1003,Logística,2951.76,Efectivo,8,0.38,Creciente,Baja
2020-05-18,1021,Materiales,2710.53,Cheque,5,0.96,Decreciente,Baja
2020-05-07,1075,Tecnología,2973.33,Transferencia,9,0.09,Estable,Baja
2020-05-17,1044,Servicios,3092.8,Cheque,1,0.69,Estable,Baja
2020-05-09,1066,Tecnología,3073.16,Efectivo,4,0.49,Decreciente,Baja
2020-05-05,1085,Servicios,2714.39,Efectivo,3,0.39,Decreciente,Baja
2020-05-12,1065,Materiales,2476.98,Transferencia,2,0.63,Decreciente,Baja
2020-05-03,1087,Tecnología,2778.38,Transferencia,8,0.7,Estable,Baja
2020-05-08,1033,Tecnología,2449.24,Transferencia,7,0.0,Decreciente,Baja
2020-05-12,1090,Materiales,3303.72,Cheque,9,0.17,Estable,Baja
2020-05-10,1054,Tecnología,2681.61,Cheque,2,0.71,Decreciente,Baja
2020-05-06,1000,Logística,2462.8,Cheque,4,0.67,Estable,Baja
2020-05-15,1071,Servicios,2315.33,Transferencia,6,0.97,Estable,Baja
2020-05-27,1086,Servicios,3024.49,Efectivo,3,0.76,Creciente,Baja
2020-05-18,1037,Servicios,3014.29,Efectivo,8,0.95,Decreciente,Baja
2020-05-23,1005,Logística,2675.59,Cheque,3,0.7,Decreciente,Baja
2020-05-10,1085,Servicios,2368.21,Cheque,2,0.3,Estable,Baja
2020-05-20,1024,Materiales,2754.49,Efectivo,3,0.11,Estable,Baja
2020-05-26,1081,Tecnología,2641.99,Efectivo,6,0.78,Estable,Baja
2020-05-21,1016,Logística,3060.26,Cheque,2,0.64,Creciente,Baja
2020-05-17,1060,Servicios,2978.71,Cheque,8,0.05,Creciente,Baja
2020-05-01,1011,Materiales,2703.01,Efectivo,1,0.36,Estable,Baja
2020-05-22,1005,Tecnología,2535.31,Transferencia,7,0.96,Decreciente,Baja
2020-05-27,1089,Tecnología,3415.68,Cheque,2,0.5,Decreciente,Baja
2020-05-18,1026,Logística,2805.21,Efectivo,6,0.43,Creciente,Baja
2020-05-10,1007,Logística,3073.01,Efectivo,2,0.46,Creciente,Baja
2020-05-22,1082,Logística,2446.9,Efectivo,2,0.21,Estable,Baja
2020-05-04,1064,Materiales,2841.32,Efectivo,8,0.37,Decreciente,Baja
2020-05-05,1056,Materiales,2317.71,Transferencia,2,0.37,Estable,Baja
2020-05-09,1092,Logística,2864.03,Efectivo,7,0.05,Creciente,Baja
2020-05-04,1098,Servicios,3388.22,Cheque,3,0.77,Decreciente,Baja
2020-05-04,1039,Tecnología,2725.43,Transferencia,8,0.42,Decreciente,Baja
2020-05-24,1013,Tecnología,2330.81,Efectivo,7,0.82,Creciente,Baja
2020-05-18,1034,Materiales,2321.62,Transferencia,8,0.85,Estable,Baja
2020-05-05,1047,Tecnología,2729.75,Cheque,7,0.21,Estable,Baja
2020-05-09,1083,Servicios,2469.16,Efectivo,6,0.66,Decreciente,Baja
2020-05-10,1055,Tecnología,2312.93,Cheque,7,0.47,Creciente,Baja
2020-05-20,1048,Materiales,3150.68,Efectivo,5,0.88,Decreciente,Baja
2020-05-07,1012,Materiales,2810.38,Efectivo,7,0.22,Creciente,Baja
2020-05-23,1060,Servicios,2616.88,Efectivo,1,0.68,Estable,Baja
2020-05-11,1048,Servicios,3315.14,Efectivo,1,0.61,Creciente,Baja
2020-05-07,1045,Tecnología,2419.0,Efectivo,9,0.3,Estable,Baja
2020-05-22,1061,Tecnología,3378.96,Transferencia,5,0.14,Creciente,Baja
2020-05-21,1007,Materiales,2645.14,Efectivo,5,0.65,Decreciente,Baja
2020-05-28,1042,Servicios,3301.79,Efectivo,3,0.74,Estable,Baja
2020-05-09,1019,Servicios,2975.47,Transferencia,5,0.32,Decreciente,Baja
2020-05-17,1096,Servicios,3231.26,Transferencia,3,0.64,Decreciente,Baja
2020-05-16,1089,Tecnología,3411.08,Transferencia,9,0.4,Estable,Baja
2020-05-09,1038,Servicios,2615.92,Transferencia,9,0.71,Estable,Baja
2020-05-28,1084,Materiales,3384.93,Transferencia,6,0.2,Decreciente,Baja
2020-05-02,1048,Materiales,2731.46,Transferencia,1,0.89,Decreciente,Baja
2020-05-03,1063,Tecnología,2726.92,Efectivo,7,0.29,Decreciente,Baja
2020-05-21,1061,Logística,2675.34,Efectivo,7,0.37,Decreciente,Baja
2020-05-14,1053,Tecnología,2905.13,Cheque,4,0.06,Estable,Baja
2020-05-27,1008,Logística,2462.44,Efectivo,8,0.11,Estable,Baja
2020-05-09,1087,Servicios,2919.19,Efectivo,6,0.52,Decreciente,Baja
2020-05-02,1036,Tecnología,2905.47,Transferencia,4,0.27,Creciente,Baja
2020-05-01,1048,Materiales,3157.18,Transferencia,4,0.84,Creciente,Baja
2020-05-11,1040,Servicios,3239.2,Efectivo,2,0.01,Estable,Baja
2020-05-25,1016,Materiales,2789.71,Cheque,2,0.38,Decreciente,Baja
2020-05-05,1087,Servicios,2631.84,Transferencia,4,0.34,Decreciente,Baja
2020-05-21,1020,Tecnología,2582.69,Efectivo,5,0.02,Estable,Baja
2020-05-09,1050,Logística,2508.71,Efectivo,8,0.12,Creciente,Baja
2020-05-06,1058,Servicios,2352.13,Cheque,6,0.41,Creciente,Baja
2020-05-24,1038,Logística,2677.69,Cheque,4,0.49,Creciente,Baja
2020-05-15,1054,Servicios,2595.16,Transferencia,7,0.4,Estable,Baja
2020-05-18,1040,Materiales,3390.97,Cheque,8,0.53,Creciente,Baja
2020-05-23,1038,Materiales,2923.76,Efectivo,2,0.6,Estable,Baja
2020-05-14,1012,Servicios,2683.21,Efectivo,7,0.01,Estable,Baja
2020-05-18,1063,Logística,2949.78,Cheque,2,0.46,Decreciente,Baja
2020-05-01,1010,Tecnología,2445.35,Cheque,2,0.96,Creciente,Baja
2020-05-04,1018,Tecnología,2793.83,Cheque,8,0.52,Estable,Baja
2020-05-03,1010,Materiales,3002.1,Cheque,2,0.68,Creciente,Baja
2020-05-23,1076,Tecnología,2845.1,Transferencia,9,0.31,Creciente,Baja
2020-05-05,1045,Materiales,2745.52,Cheque,1,0.77,Decreciente,Baja
2020-05-18,1044,Tecnología,3422.32,Transferencia,9,0.77,Creciente,Baja
2020-06-27,1020,Logística,1796.38,Transferencia,4,0.7,Decreciente,Baja
2020-06-12,1045,Logística,2322.1,Efectivo,7,0.46,Estable,Baja
2020-06-19,1068,Servicios,2031.81,Transferencia,2,0.09,Estable,Baja
2020-06-18,1005,Tecnología,1917.69,Transferencia,8,0.55,Creciente,Baja
2020-06-05,1037,Tecnología,2030.61,Cheque,6,0.64,Estable,Baja
2020-06-14,1061,Materiales,1980.72,Transferencia,3,0.7,Estable,Baja
2020-06-05,1085,Logística,2171.24,Transferencia,9,0.37,Creciente,Baja
2020-06-02,1061,Servicios,1796.39,Efectivo,5,0.56,Decreciente,Baja
2020-06-10,1081,Logística,1851.92,Transferencia,8,0.45,Estable,Baja
2020-06-12,1077,Logística,2277.74,Efectivo,7,0.67,Creciente,Baja
2020-06-26,1073,Servicios,2318.95,Transferencia,8,0.58,Estable,Baja
2020-06-28,1045,Tecnología,2276.53,Transferencia,7,0.53,Creciente,Baja
2020-06-02,1012,Logística,1904.18,Efectivo,3,0.25,Decreciente,Baja
2020-06-12,1094,Logística,2188.23,Cheque,2,0.0,Decreciente,Baja
2020-06-07,1093,Tecnología,1948.95,Efectivo,7,0.17,Creciente,Baja
2020-06-22,1002,Servicios,1965.64,Efectivo,3,0.12,Creciente,Baja
2020-06-08,1093,Materiales,1735.15,Efectivo,3,0.45,Creciente,Baja
2020-06-22,1005,Tecnología,2039.3,Cheque,2,0.61,Decreciente,Baja
2020-06-04,1092,Materiales,1720.55,Transferencia,4,0.21,Estable,Baja
2020-06-12,1007,Materiales,1835.01,Efectivo,8,0.94,Decreciente,Baja
2020-06-25,1043,Tecnología,2246.99,Efectivo,1,0.01,Creciente,Baja
2020-06-18,1032,Logística,1737.03,Cheque,1,0.77,Creciente,Baja
2020-06-28,1080,Materiales,1630.06,Efectivo,5,0.63,Decreciente,Baja
2020-06-14,1074,Materiales,1628.37,Transferencia,5,0.37,Creciente,Baja
2020-06-20,1076,Servicios,2314.48,Cheque,1,0.05,Decreciente,Baja
2020-06-24,1049,Logística,1973.02,Transferencia,6,0.63,Creciente,Baja
2020-06-05,1010,Materiales,1896.28,Transferencia,1,0.39,Estable,Baja
2020-06-08,1094,Servicios,2212.24,Cheque,5,0.94,Estable,Baja
2020-06-28,1027,Logística,2231.88,Efectivo,9,0.54,Creciente,Baja
2020-06-06,1069,Tecnología,1835.5,Transferencia,5,0.94,Decreciente,Baja
2020-06-26,1040,Tecnología,2119.96,Transferencia,6,0.22,Estable,Baja
2020-06-26,1015,Servicios,2180.95,Transferencia,8,0.73,Decreciente,Baja
2020-06-06,1067,Tecnología,2089.29,Transferencia,1,0.62,Creciente,Baja
2020-06-14,1098,Materiales,1693.37,Cheque,2,0.74,Decreciente,Baja
2020-06-01,1047,Logística,2263.4,Cheque,9,0.21,Estable,Baja
2020-06-06,1055,Materiales,1998.34,Transferencia,3,0.66,Decreciente,Baja
2020-06-24,1063,Materiales,1796.37,Efectivo,6,0.5,Decreciente,Baja
2020-06-11,1058,Tecnología,1908.73,Transferencia,5,0.74,Creciente,Baja
2020-06-26,1089,Materiales,1603.63,Efectivo,2,0.33,Creciente,Baja
2020-06-14,1061,Tecnología,1674.69,Transferencia,7,0.89,Creciente,Baja
2020-06-26,1075,Logística,2176.57,Efectivo,4,0.08,Estable,Baja
2020-06-22,1010,Logística,1574.07,Transferencia,1,0.81,Estable,Baja
2020-06-28,1088,Materiales,1901.91,Efectivo,4,0.86,Creciente,Baja
2020-06-24,1017,Servicios,1985.29,Transferencia,6,0.82,Creciente,Baja
2020-06-26,1018,Tecnología,1617.06,Transferencia,7,0.51,Estable,Baja
2020-06-08,1086,Tecnología,2339.9,Efectivo,7,0.44,Estable,Baja
2020-06-09,1054,Materiales,1752.03,Cheque,7,1.0,Estable,Baja
2020-06-06,1081,Tecnología,1813.47,Efectivo,3,0.23,Estable,Baja
2020-06-26,1025,Tecnología,1813.27,Cheque,6,0.55,Creciente,Baja
2020-06-23,1005,Servicios,1755.4,Transferencia,8,0.67,Estable,Baja
2020-06-04,1003,Servicios,1575.22,Efectivo,4,0.7,Creciente,Baja
2020-06-13,1028,Materiales,2148.07,Efectivo,8,0.2,Decreciente,Baja
2020-06-28,1058,Servicios,2334.99,Efectivo,2,0.65,Decreciente,Baja
2020-06-02,1097,Materiales,1750.58,Cheque,9,0.82,Estable,Baja
2020-06-28,1016,Logística,2095.9,Cheque,9,0.05,Decreciente,Baja
2020-06-16,1042,Materiales,2157.95,Transferencia,8,0.91,Decreciente,Baja
2020-06-08,1079,Logística,2241.79,Cheque,1,0.03,Decreciente,Baja
2020-06-07,1065,Materiales,1906.68,Cheque,2,0.36,Estable,Baja
2020-06-27,1033,Tecnología,1812.47,Transferencia,6,0.02,Estable,Baja
2020-06-15,1007,Servicios,1830.08,Efectivo,5,0.08,Decreciente,Baja
2020-06-12,1012,Logística,2134.91,Efectivo,9,0.91,Creciente,Baja
2020-06-10,1007,Materiales,2216.89,Transferencia,5,0.35,Decreciente,Baja
2020-06-27,1093,Servicios,1716.99,Efectivo,2,0.42,Estable,Baja
2020-06-26,1095,Materiales,1866.0,Cheque,4,0.22,Estable,Baja
2020-06-28,1099,Servicios,2283.91,Transferencia,9,0.6,Estable,Baja
2020-06-08,1093,Servicios,2208.95,Transferencia,1,0.59,Decreciente,Baja
2020-06-08,1064,Materiales,2349.17,Transferencia,1,0.37,Creciente,Baja
2020-06-01,1042,Logística,2167.67,Efectivo,7,0.33,Estable,Baja
2020-06-22,1038,Logística,1883.51,Transferencia,3,0.88,Estable,Baja
2020-06-07,1080,Tecnología,2038.91,Transferencia,2,0.38,Decreciente,Baja
2020-06-13,1058,Servicios,2094.3,Transferencia,9,0.49,Creciente,Baja
2020-06-11,1083,Tecnología,1635.81,Efectivo,3,0.28,Decreciente,Baja
2020-06-09,1087,Tecnología,2002.59,Cheque,2,0.79,Estable,Baja
2020-06-28,1085,Materiales,2132.31,Transferencia,8,0.4,Creciente,Baja
2020-06-03,1092,Materiales,1705.75,Cheque,6,0.51,Creciente,Baja
2020-06-25,1085,Materiales,2188.44,Efectivo,6,0.25,Estable,Baja
2020-06-09,1043,Servicios,2033.5,Efectivo,7,0.99,Creciente,Baja
2020-06-12,1008,Materiales,2323.48,Efectivo,7,0.29,Creciente,Baja
2020-06-21,1036,Materiales,1607.45,Efectivo,6,0.77,Decreciente,Baja
2020-06-17,1073,Servicios,1782.88,Cheque,4,0.43,Estable,Baja
2020-06-13,1035,Servicios,2047.5,Transferencia,9,0.21,Estable,Baja
2020-06-22,1091,Logística,1807.46,Efectivo,6,0.8,Estable,Baja
2020-07-11,1034,Materiales,4568.35,Efectivo,8,0.47,Creciente,Baja
2020-07-01,1038,Tecnología,4266.33,Efectivo,8,0.76,Estable,Baja
2020-07-04,1021,Tecnología,4864.49,Cheque,7,0.15,Estable,Baja
2020-07-09,1040,Servicios,5001.75,Cheque,1,0.49,Estable,Baja
2020-07-06,1004,Materiales,4456.55,Efectivo,4,0.43,Creciente,Baja
2020-07-19,1041,Materiales,4836.37,Efectivo,4,0.6,Estable,Baja
2020-07-09,1086,Tecnología,4044.95,Transferencia,5,1.0,Creciente,Baja
2020-07-02,1080,Tecnología,4234.43,Transferencia,6,0.77,Estable,Baja
2020-07-04,1075,Tecnología,4756.61,Efectivo,4,0.4,Estable,Baja
2020-07-20,1086,Materiales,4184.01,Transferencia,2,0.83,Creciente,Baja
2020-07-14,1079,Servicios,4538.71,Efectivo,6,0.17,Estable,Baja
2020-07-12,1066,Servicios,3831.85,Efectivo,8,0.03,Decreciente,Baja
2020-07-24,1029,Materiales,4558.46,Transferencia,8,0.2,Creciente,Baja
2020-07-26,1056,Logística,5017.4,Transferencia,7,0.34,Creciente,Baja
2020-07-11,1085,Servicios,5029.9,Cheque,6,0.51,Creciente,Baja
2020-07-14,1072,Tecnología,4776.89,Cheque,2,0.62,Decreciente,Baja
2020-07-20,1028,Logística,4814.43,Cheque,7,0.91,Creciente,Baja
2020-07-17,1036,Logística,4485.09,Efectivo,5,0.51,Estable,Baja
2020-07-04,1086,Servicios,4531.98,Transferencia,6,0.5,Estable,Baja
2020-07-13,1012,Logística,3741.16,Efectivo,8,0.05,Estable,Baja
2020-07-19,1031,Logística,4285.08,Transferencia,8,0.03,Creciente,Baja
2020-07-07,1045,Servicios,4297.21,Efectivo,3,0.55,Estable,Baja
2020-07-09,1022,Servicios,5187.46,Cheque,7,0.44,Creciente,Baja
2020-07-02,1044,Logística,4262.69,Cheque,1,0.84,Estable,Baja
2020-07-23,1016,Tecnología,4470.04,Cheque,1,0.16,Decreciente,Baja
2020-07-14,1084,Materiales,4441.83,Efectivo,7,0.02,Decreciente,Baja
2020-07-01,1065,Logística,4623.32,Transferencia,9,0.45,Decreciente,Baja
2020-07-17,1005,Logística,4818.78,Transferencia,7,0.24,Decreciente,Baja
2020-07-26,1017,Tecnología,3901.41,Cheque,5,0.05,Creciente,Baja
2020-07-18,1093,Logística,4433.89,Cheque,8,0.72,Estable,Baja
2020-07-22,1021,Logística,4954.99,Cheque,2,0.11,Decreciente,Baja
2020-07-24,1032,Materiales,4318.85,Cheque,9,0.61,Creciente,Baja
2020-07-24,1029,Materiales,3995.07,Transferencia,6,0.28,Decreciente,Baja
2020-07-24,1080,Materiales,4654.79,Efectivo,9,0.17,Decreciente,Baja
2020-07-22,1031,Servicios,4951.22,Efectivo,2,0.38,Creciente,Baja
2020-07-07,1041,Servicios,3617.53,Efectivo,3,0.8,Creciente,Baja
2020-07-12,1077,Materiales,4868.85,Efectivo,8,0.39,Estable,Baja
2020-07-14,1009,Materiales,4947.5,Cheque,1,0.75,Estable,Baja
2020-07-03,1035,Servicios,4316.06,Cheque,7,0.13,Decreciente,Baja
2020-07-22,1033,Tecnología,5230.95,Cheque,7,0.77,Decreciente,Baja
2020-07-11,1072,Logística,4886.24,Efectivo,1,0.24,Estable,Baja
2020-07-20,1027,Logística,4863.36,Cheque,9,0.68,Estable,Baja
2020-07-11,1010,Materiales,4818.08,Cheque,8,0.57,Creciente,Baja
2020-07-22,1077,Tecnología,3770.9,Transferencia,4,0.93,Estable,Baja
2020-07-28,1038,Servicios,3887.71,Transferencia,5,0.39,Estable,Baja
2020-07-04,1046,Materiales,4320.38,Cheque,2,0.07,Decreciente,Baja
2020-07-24,1018,Tecnología,3969.73,Transferencia,9,0.02,Estable,Baja
2020-07-10,1014,Tecnología,4234.9,Transferencia,6,0.83,Decreciente,Baja
2020-07-17,1027,Tecnología,5064.66,Cheque,3,0.52,Estable,Baja
2020-07-10,1023,Servicios,4952.2,Cheque,7,0.78,Creciente,Baja
2020-07-22,1071,Servicios,4611.54,Cheque,9,0.23,Estable,Baja
2020-07-14,1008,Logística,5011.45,Cheque,3,0.35,Estable,Baja
2020-07-11,1046,Logística,4881.09,Efectivo,2,0.03,Estable,Baja
2020-07-13,1032,Tecnología,4259.0,Efectivo,7,0.96,Decreciente,Baja
2020-07-23,1061,Tecnología,3859.37,Cheque,7,0.67,Creciente,Baja
2020-07-10,1096,Servicios,4408.42,Transferencia,4,0.93,Estable,Baja
2020-07-18,1018,Logística,4797.73,Cheque,9,0.27,Decreciente,Baja
2020-07-05,1066,Tecnología,4272.04,Cheque,8,0.61,Creciente,Baja
2020-07-07,1073,Logística,4675.94,Transferencia,1,0.68,Decreciente,Baja
2020-07-14,1039,Logística,3672.21,Efectivo,1,0.32,Decreciente,Baja
2020-07-22,1046,Tecnología,4818.38,Cheque,5,0.85,Creciente,Baja
2020-07-13,1064,Servicios,4931.84,Cheque,6,0.95,Estable,Baja
2020-07-22,1028,Tecnología,4746.19,Efectivo,3,0.88,Decreciente,Baja
2020-07-24,1049,Tecnología,5202.83,Efectivo,9,0.74,Decreciente,Baja
2020-07-06,1097,Logística,4956.28,Transferencia,6,0.28,Estable,Baja
2020-07-20,1012,Tecnología,5090.31,Efectivo,4,0.28,Estable,Baja
2020-07-19,1000,Servicios,5143.75,Efectivo,7,0.96,Creciente,Baja
2020-07-10,1033,Tecnología,4911.91,Efectivo,8,0.01,Creciente,Baja
2020-07-13,1092,Servicios,4689.07,Transferencia,9,0.72,Creciente,Baja
2020-07-18,1047,Servicios,3516.84,Efectivo,6,0.71,Estable,Baja
2020-07-27,1076,Logística,4323.6,Efectivo,6,0.62,Decreciente,Baja
