ID_transaccion,proveedor_id,fecha_factura,fecha_vencimiento,monto,condiciones_pago,estado_pago,dias_credito,descuento_pronto_pago,penalizacion_mora,metodo_pago,aprobador
282,1030,2022-08-25,2023-11-18,9540.0,90 días,Pagado,60,0,1,Transferencia,David
283,1093,2022-05-08,2023-11-13,8827.99,30 días,Pagado,60,5,0,Cheque,David
284,1041,2022-02-08,2023-12-06,5886.55,60 días,Retrasado,60,5,0,Cheque,Bob
285,1098,2022-08-15,2023-06-05,8354.54,90 días,Pendiente,30,0,2,Transferencia,David
286,1006,2022-10-09,2023-09-10,15573.77445149734,90 días,Retrasado,30,10,2,Transferencia,Alice
287,1015,2022-02-20,2023-10-22,877.72,90 días,Pagado,90,10,0,Transferencia,Bob
288,1089,2022-01-26,2023-10-10,7431.59,30 días,Retrasado,90,10,2,Efectivo,David
289,1059,2022-11-30,2023-07-04,1039.59,90 días,Retrasado,30,10,0,Transferencia,David
290,1001,2022-10-04,2023-02-08,5981.42,60 días,Retrasado,90,0,1,Efectivo,Bob
291,1000,2022-01-08,2023-12-30,7056.14,90 días,Pagado,60,0,0,Cheque,Charlie
292,1047,2022-02-17,2023-06-13,758.62,30 días,Retrasado,90,0,0,Transferencia,Bob
293,1011,2022-05-02,2023-09-28,2384.87,90 días,Pagado,90,0,2,Efectivo,Charlie
294,1068,2022-03-27,2023-04-24,9165.16,30 días,Pendiente,90,5,0,Efectivo,Bob
295,1036,2022-07-28,2023-04-06,6201.51,30 días,Retrasado,30,5,1,Efectivo,Bob
296,1031,2022-09-06,2023-09-25,2538.23,60 días,Retrasado,30,5,1,Efectivo,Alice
297,1008,2022-09-04,2023-02-05,6937.73,60 días,Pagado,90,0,2,Cheque,Bob
298,1098,2022-04-20,2023-09-17,6008.09,90 días,Retrasado,60,10,2,Transferencia,Alice
299,1018,2022-07-25,2023-03-24,5065.6,30 días,Pagado,90,5,0,Transferencia,David
300,1047,2022-01-31,2023-08-02,9764.25,30 días,Retrasado,30,5,2,Transferencia,Charlie
301,1079,2022-03-26,2023-10-07,6866.19,60 días,Pendiente,60,0,1,Transferencia,Charlie
302,1002,2022-07-14,2023-10-03,3816.87,60 días,Pendiente,90,10,2,Transferencia,Alice
303,1019,2022-01-02,2023-07-27,8020.73,90 días,Pendiente,30,10,2,Transferencia,Charlie
304,1023,2022-07-19,2023-02-18,8857.37,30 días,Retrasado,60,10,1,Efectivo,Charlie
305,1053,2022-05-16,2023-06-29,1339.68,60 días,Retrasado,90,0,0,Transferencia,Bob
306,1032,2022-08-21,2023-04-25,2085.47,90 días,Pendiente,30,10,0,Efectivo,Alice
307,1023,2022-05-27,2023-04-21,2240.65,30 días,Pendiente,60,5,2,Cheque,Charlie
308,1074,2022-08-05,2023-12-07,6943.0,30 días,Pagado,90,5,1,Efectivo,David
309,1071,2022-12-23,2023-06-20,6070.09,60 días,Pagado,60,5,1,Cheque,Alice
310,1035,2022-10-12,2023-06-20,6228.02,90 días,Pendiente,60,0,1,Transferencia,Bob
311,1037,2022-12-05,2023-07-05,9413.66,60 días,Pendiente,60,10,0,Cheque,David
312,1083,2022-09-07,2023-06-01,7781.52,90 días,Retrasado,30,0,1,Cheque,Charlie
313,1098,2022-03-21,2023-04-23,1366.58,30 días,Pendiente,90,10,1,Efectivo,Charlie
314,1088,2022-04-08,2023-11-14,3540.32,90 días,Pagado,60,0,0,Efectivo,Alice
315,1098,2022-06-01,2023-09-30,4410.4,90 días,Pagado,60,5,1,Cheque,Charlie
316,1024,2022-04-22,2023-09-02,4020.02,90 días,Pagado,60,0,0,Cheque,Alice
317,1092,2022-01-30,2023-10-16,6726.16,90 días,Pagado,30,0,2,Transferencia,Charlie
318,1017,2022-10-24,2023-11-30,8929.74,90 días,Pagado,60,0,2,Efectivo,David
319,1081,2022-10-05,2023-01-06,3129.91,60 días,Pagado,30,5,2,Cheque,Bob
320,1065,2022-02-01,2023-03-01,5563.58,90 días,Pendiente,30,0,2,Efectivo,David
321,1053,2022-06-10,2023-12-10,7915.15,90 días,Pagado,60,0,2,Transferencia,Bob
322,1034,2022-01-30,2023-06-28,4220.56,30 días,Pagado,60,5,0,Transferencia,Alice
323,1079,2022-01-26,2023-08-18,1764.37,90 días,Pagado,30,10,0,Cheque,Charlie
324,1060,2022-10-27,2023-05-05,4802.01,30 días,Pagado,30,0,0,Transferencia,David
325,1040,2022-09-02,2023-11-26,646.7,60 días,Pendiente,60,5,1,Cheque,Charlie
326,1099,2022-09-15,2023-11-12,9429.6,60 días,Retrasado,30,0,2,Efectivo,Alice
327,1032,2022-09-29,2023-11-16,840.73,90 días,Retrasado,30,5,1,Efectivo,Bob
328,1067,2022-03-22,2023-05-06,4440.72,60 días,Retrasado,60,10,1,Cheque,David
329,1032,2022-01-30,2023-01-22,5345.82,90 días,Retrasado,60,10,1,Cheque,Bob
330,1013,2022-09-18,2023-12-17,9854.51,60 días,Pagado,90,0,2,Cheque,Bob
331,1020,2022-02-11,2023-06-15,1743.62,90 días,Retrasado,60,5,1,Efectivo,Alice
332,1047,2022-04-06,2023-07-16,1232.87,90 días,Retrasado,60,10,2,Efectivo,Bob
333,1019,2022-02-05,2023-03-01,186.19,30 días,Pendiente,60,10,2,Transferencia,Alice
334,1007,2022-11-01,2023-07-18,1640.16,30 días,Pendiente,90,5,2,Transferencia,Bob
335,1006,2022-02-04,2023-05-13,2152.0,30 días,Pendiente,30,0,1,Efectivo,Bob
336,1066,2022-12-12,2023-10-05,6342.75,30 días,Pagado,60,10,2,Efectivo,David
337,1016,2022-05-01,2023-05-26,2275.1,90 días,Pagado,60,10,2,Cheque,Alice
338,1032,2022-07-26,2023-01-14,303.16,60 días,Pagado,90,10,0,Efectivo,Charlie
339,1047,2022-03-03,2023-09-23,8283.52,90 días,Pendiente,90,0,1,Efectivo,Charlie
340,1075,2022-10-19,2023-07-12,3719.4,30 días,Retrasado,90,10,0,Transferencia,Charlie
341,1058,2022-05-07,2023-09-22,3601.6,30 días,Pendiente,30,5,0,Transferencia,David
342,1085,2022-10-24,2023-09-19,3094.54,60 días,Pagado,90,0,1,Cheque,David
343,1021,2022-11-01,2023-08-18,9756.2,30 días,Pendiente,30,10,0,Transferencia,Bob
344,1029,2022-01-21,2023-09-08,1784.14,90 días,Retrasado,60,5,2,Cheque,Bob
345,1037,2022-11-14,2023-01-24,8992.56,90 días,Pagado,60,5,0,Efectivo,Charlie
346,1050,2022-02-11,2023-06-02,7790.35,90 días,Retrasado,60,0,0,Efectivo,Bob
347,1053,2022-08-03,2023-12-01,857.15,90 días,Retrasado,90,5,2,Cheque,Bob
348,1007,2022-12-03,2023-04-10,9868.62,90 días,Pagado,60,0,0,Transferencia,Jane Smith
349,1026,2022-10-26,2023-06-15,2786.52,60 días,Retrasado,90,0,2,Transferencia,Charlie
350,1026,2022-10-17,2023-09-22,1075.97,90 días,Pendiente,30,0,1,Efectivo,Alice
351,1097,2022-09-25,2023-02-13,8310.21,30 días,Retrasado,60,5,0,Transferencia,Charlie
352,1020,2022-06-11,2023-02-20,7096.09,30 días,Retrasado,30,0,1,Cheque,David
353,1029,2022-05-14,2023-03-28,6210.47,30 días,Retrasado,90,0,0,Efectivo,Charlie
354,1096,2022-04-15,2023-10-04,1644.21,30 días,Pendiente,90,5,2,Transferencia,Alice
355,1027,2022-12-09,2023-10-02,4837.11,60 días,Retrasado,60,0,0,Efectivo,Bob
356,1063,2022-06-10,2023-01-05,7827.5,30 días,Retrasado,60,10,1,Efectivo,Charlie
357,1096,2022-05-03,2023-11-18,3105.88,60 días,Pendiente,90,5,2,Transferencia,David
358,1068,2022-05-16,2023-02-04,3185.73,30 días,Pagado,60,5,2,Cheque,David
359,1060,2022-07-22,2023-04-19,131.09,60 días,Pagado,60,5,1,Transferencia,Charlie
360,1047,2022-03-09,2023-12-11,1825.01,60 días,Pagado,30,10,1,Transferencia,Bob
361,1018,2022-12-10,2023-11-20,8766.52,60 días,Retrasado,90,0,0,Transferencia,Bob
362,1003,2022-11-27,2023-04-21,4473.29,30 días,Pagado,30,5,0,Transferencia,David
363,1034,2022-06-03,2023-12-18,9843.92,60 días,Pendiente,60,5,2,Transferencia,David
364,1063,2022-08-23,2023-08-07,4017.51,90 días,Retrasado,30,5,1,Transferencia,Alice
365,1048,2022-06-11,2023-02-24,7180.35,90 días,Retrasado,90,10,1,Cheque,Bob
366,1016,2022-02-07,2023-04-17,2891.0,30 días,Retrasado,30,10,0,Efectivo,Unauthorized User
367,1043,2022-01-05,2023-10-04,3701.72,90 días,Pagado,30,10,0,Cheque,David
368,1091,2022-08-23,2023-12-27,1988.19,90 días,Pagado,60,0,2,Transferencia,David
369,1029,2022-11-15,2023-08-12,3535.92,90 días,Pagado,90,0,1,Cheque,David
370,1092,2022-10-16,2023-11-29,5517.65,30 días,Retrasado,60,10,1,Efectivo,David
371,1045,2022-02-21,2023-02-07,9918.55,30 días,Pendiente,60,0,1,Cheque,Bob
372,1005,2022-02-07,2023-12-19,6675.6,90 días,Retrasado,90,10,1,Transferencia,David
373,1098,2022-10-03,2023-03-21,2072.53,30 días,Pendiente,30,0,0,Efectivo,Bob
374,1036,2022-04-20,2023-01-14,545.12,60 días,Retrasado,60,0,0,Transferencia,Alice
375,1023,2022-09-17,2023-08-25,1350.93,90 días,Pendiente,30,10,0,Transferencia,Alice
376,1092,2022-05-16,2023-06-20,5669.3,30 días,Retrasado,90,5,2,Efectivo,Charlie
377,1045,2022-03-09,2023-01-21,7675.09,30 días,Retrasado,60,5,1,Efectivo,David
378,1052,2022-06-28,2023-02-15,9410.15,90 días,Pendiente,30,0,0,Transferencia,Charlie
379,1094,2022-02-05,2023-02-08,256.65,30 días,Pendiente,30,0,1,Cheque,Bob
380,1098,2022-05-06,2023-01-29,5275.33,90 días,Pendiente,60,0,0,Efectivo,Charlie
381,1059,2022-07-09,2023-04-03,4761.59,30 días,Pendiente,90,0,2,Cheque,Charlie
382,1096,2022-05-26,2023-05-10,6594.94,60 días,Pendiente,30,0,0,Cheque,David
383,1062,2022-03-22,2023-10-14,5639.83,90 días,Pendiente,90,0,2,Efectivo,Bob
384,1084,2022-08-13,2023-02-07,6901.69,60 días,Pendiente,60,10,1,Cheque,Bob
385,1031,2022-10-06,2023-10-23,6615.02,90 días,Pendiente,30,5,0,Efectivo,David
386,1086,2022-12-27,2023-04-28,1258.42,30 días,Retrasado,30,5,0,Efectivo,Bob
387,1032,2022-06-04,2023-05-14,8017.21,60 días,Pendiente,30,10,0,Efectivo,Alice
388,1066,2022-11-10,2023-07-29,1320.0,30 días,Pendiente,90,10,1,Efectivo,David
389,1017,2022-12-01,2023-07-19,7015.45,90 días,Retrasado,30,5,2,Cheque,David
390,1024,2022-09-28,2023-08-20,4219.84,90 días,Retrasado,30,5,2,Cheque,David
391,1094,2022-01-05,2023-11-20,5187.12,90 días,Pagado,60,0,0,Efectivo,Alice
392,1053,2022-12-08,2023-07-28,9042.65,90 días,Pagado,30,5,1,Efectivo,Bob
393,1057,2022-10-11,2023-08-11,8909.85,90 días,Pendiente,90,0,2,Efectivo,Alice
394,1066,2022-06-03,2023-06-12,8196.78,60 días,Pendiente,60,0,2,Efectivo,Alice
395,1045,2022-12-06,2023-01-10,5150.47,90 días,Pagado,60,5,2,Transferencia,Alice
396,1023,2022-02-23,2023-07-20,7388.77,30 días,Pagado,30,0,2,Cheque,Charlie
397,1031,2022-03-10,2023-12-12,5177.68,60 días,Pendiente,60,0,2,Cheque,Bob
398,1046,2022-05-16,2023-03-03,8709.1,30 días,Pagado,-30,10,0,Efectivo,Bob
399,1085,2022-03-01,2023-10-02,4087.48,90 días,Pendiente,60,5,0,Transferencia,David
400,1022,2022-02-24,2023-01-05,9705.33,30 días,Retrasado,90,10,0,Transferencia,David
401,1065,2022-10-11,2023-11-26,9330.0,60 días,Retrasado,30,0,2,Transferencia,Charlie
402,1026,2022-03-21,2023-11-14,7441.87,60 días,Pagado,90,0,2,Efectivo,Alice
403,1001,2022-05-20,2023-02-03,2866.22,60 días,Retrasado,30,10,2,Transferencia,David
404,1089,2022-05-25,2023-10-28,1403.37,30 días,Retrasado,90,10,0,Efectivo,Bob
405,1016,2022-11-06,2023-01-25,8561.56,60 días,Retrasado,90,10,2,Transferencia,David
406,1032,2022-04-18,2023-12-26,1736.49,30 días,Retrasado,-60,0,0,Efectivo,Alice
407,1008,2022-06-25,2023-02-08,8557.18,90 días,Pendiente,30,5,2,Efectivo,Charlie
408,1042,2022-04-15,2023-07-04,4958.57,90 días,Pendiente,60,0,0,Cheque,Alice
409,1047,2022-12-18,2023-09-16,4124.91,30 días,Pagado,90,10,1,Efectivo,David
410,1038,2022-11-21,2023-02-25,9041.59,60 días,Retrasado,30,5,2,Transferencia,Charlie
411,1092,2022-05-16,2023-05-30,6078.12,30 días,Retrasado,90,10,2,Cheque,Charlie
412,1041,2022-09-16,2023-12-19,5808.48,30 días,Retrasado,90,0,0,Transferencia,Alice
413,1025,2022-09-08,2023-06-05,5631.78,30 días,Pagado,90,5,2,Efectivo,David
414,1098,2022-05-09,2023-11-08,3774.58,90 días,Pendiente,90,5,0,Cheque,Alice
415,1049,2022-01-27,2023-02-15,7877.87,30 días,Retrasado,60,0,0,Efectivo,David
416,1024,2022-02-17,2023-05-26,2602.7,90 días,Pendiente,90,10,1,Efectivo,David
417,1023,2022-11-21,2023-08-14,9395.06,30 días,Pagado,60,10,1,Transferencia,Bob
418,1012,2022-08-05,2023-07-16,8950.45,90 días,Pendiente,90,10,2,Transferencia,Charlie
419,1059,2022-05-22,2023-07-23,3441.06,30 días,Retrasado,30,0,2,Transferencia,David
420,1006,2022-01-23,2023-12-06,7321.69,30 días,Pendiente,-90,10,0,Cheque,Alice
421,1056,2022-01-02,2023-01-17,5774.91,60 días,Pendiente,90,5,0,Transferencia,Alice
422,1035,2022-06-20,2023-09-01,3442.73,60 días,Pagado,30,10,0,Efectivo,Bob
423,1044,2022-03-08,2023-03-23,9886.36,30 días,Pagado,30,10,0,Cheque,Bob
424,1019,2022-11-23,2023-10-02,349.85,30 días,Pagado,90,5,2,Transferencia,Bob
425,1064,2022-05-15,2023-04-24,2601.2,30 días,Pagado,90,5,1,Transferencia,Charlie
426,1007,2022-03-24,2023-03-12,5248.73,30 días,Pendiente,60,10,2,Transferencia,Bob
427,1015,2022-08-15,2023-07-21,5267.33,60 días,Pendiente,30,5,2,Efectivo,Charlie
428,1013,2022-10-10,2023-10-08,5930.44,90 días,Pagado,30,0,2,Transferencia,Bob
429,1075,2022-12-28,2023-06-02,7541.59,30 días,Pagado,60,5,1,Efectivo,Charlie
430,1086,2022-08-07,2023-11-22,6272.43,60 días,Retrasado,90,0,2,Cheque,David
431,1014,2022-10-15,2023-03-16,6042.79,30 días,Retrasado,90,5,1,Transferencia,Bob
432,1091,2022-01-05,2023-06-03,629.79,30 días,Pagado,30,0,0,Efectivo,Charlie
433,1097,2022-02-27,2023-12-14,3827.65,90 días,Pendiente,60,0,2,Transferencia,David
434,1065,2022-02-08,2023-11-29,2397.35,30 días,Pagado,90,10,0,Transferencia,Bob
435,1031,2022-12-20,2023-07-12,2727.16,30 días,Pendiente,30,5,0,Cheque,David
436,1086,2022-03-18,2023-01-07,5587.94,90 días,Pendiente,90,5,0,Cheque,Bob
437,1062,2022-10-07,2023-10-12,2075.1,90 días,Retrasado,90,5,2,Efectivo,Alice
438,1085,2022-01-19,2023-10-13,3010.1,90 días,Pagado,90,0,0,Efectivo,Charlie
439,1050,2022-07-09,2023-03-15,2447.14,90 días,Pagado,30,10,2,Efectivo,Unauthorized User
440,1024,2022-10-26,2023-03-06,9490.18,60 días,Pendiente,60,5,0,Cheque,Charlie
441,1057,2022-10-10,2023-01-23,9452.19,60 días,Pagado,60,10,2,Efectivo,Alice
442,1062,2022-03-17,2023-01-04,6138.42,60 días,Retrasado,-90,10,2,Cheque,Bob
443,1061,2022-08-09,2023-10-22,9252.77,30 días,Retrasado,60,0,2,Cheque,Alice
444,1021,2022-03-07,2023-11-03,7879.55,90 días,Pagado,-90,5,0,Transferencia,Bob
445,1057,2022-01-22,2023-07-22,5940.48,90 días,Pagado,30,10,2,Transferencia,Charlie
446,1057,2022-06-07,2023-10-04,163.71,60 días,Retrasado,30,5,0,Efectivo,Bob
447,1085,2022-07-06,2023-10-09,7747.91,30 días,Pagado,30,5,1,Cheque,Alice
448,1048,2022-01-21,2023-02-14,7054.63,30 días,Pendiente,90,5,0,Cheque,David
449,1051,2022-07-03,2023-06-07,6191.01,30 días,Pagado,60,10,0,Cheque,Charlie
450,1041,2022-04-18,2023-04-19,7628.2,60 días,Pendiente,30,0,2,Transferencia,David
451,1069,2022-12-16,2023-06-27,5177.93,30 días,Pagado,90,0,0,Cheque,David
452,1014,2022-05-08,2023-04-20,7070.42,30 días,Pagado,60,10,1,Efectivo,David
453,1053,2022-12-08,2023-08-01,9358.2,30 días,Retrasado,60,5,2,Efectivo,David
454,1059,2022-02-22,2023-11-28,3820.47,90 días,Pendiente,60,5,0,Transferencia,David
455,1096,2022-07-01,2023-09-21,7110.41,60 días,Retrasado,90,0,0,Efectivo,Alice
456,1007,2022-10-14,2023-03-15,4809.31,90 días,Pagado,-90,10,2,Cheque,Bob
457,1052,2022-07-28,2023-03-25,6776.56,90 días,Retrasado,90,10,2,Cheque,Bob
458,1059,2022-11-14,2023-04-06,7652.64,60 días,Pagado,30,0,0,Efectivo,David
459,1004,2022-03-21,2023-04-25,549.98,90 días,Pagado,-90,10,0,Transferencia,Alice
460,1067,2022-05-02,2023-11-13,6501.34,30 días,Pagado,30,10,2,Cheque,David
461,1005,2022-03-25,2023-05-11,2344.74,30 días,Pendiente,30,0,2,Cheque,David
462,1095,2022-04-01,2023-04-11,6733.32,30 días,Pendiente,30,0,1,Transferencia,Charlie
463,1093,2022-07-31,2023-03-01,4736.47,30 días,Pendiente,90,10,1,Cheque,Alice
464,1046,2022-01-13,2023-04-04,7758.17,60 días,Retrasado,30,10,1,Efectivo,David
465,1098,2022-04-02,2023-12-11,1321.67,90 días,Pagado,90,0,2,Efectivo,Bob
466,1054,2022-06-20,2023-10-19,6300.59,90 días,Retrasado,90,0,2,Transferencia,Charlie
467,1039,2022-07-30,2023-01-29,2856.86,30 días,Retrasado,30,5,2,Transferencia,David
468,1051,2022-12-09,2023-10-10,8544.52,30 días,Pagado,30,10,0,Efectivo,David
469,1015,2022-05-08,2023-08-26,9291.0,90 días,Retrasado,30,10,2,Transferencia,David
470,1012,2022-05-17,2023-11-28,9964.34,60 días,Pagado,90,0,0,Efectivo,Alice
471,1029,2022-03-23,2023-10-10,7980.47,90 días,Pagado,90,0,2,Transferencia,David
472,1018,2022-12-26,2023-02-08,7561.97,30 días,Pagado,30,5,2,Efectivo,Bob
473,1016,2022-02-25,2023-05-30,2233.46,30 días,Pagado,30,5,0,Cheque,Charlie
474,1062,2022-07-15,2023-12-11,3426.47,60 días,Retrasado,60,0,2,Cheque,Alice
475,1018,2022-01-20,2023-02-05,4710.26,90 días,Retrasado,30,10,2,Efectivo,Charlie
476,1091,2022-08-29,2023-05-10,7756.47,60 días,Retrasado,60,5,2,Cheque,Bob
477,1057,2022-04-24,2023-02-21,9158.16,60 días,Pendiente,60,0,1,Efectivo,David
478,1054,2022-04-13,2023-04-13,1972.48,30 días,Retrasado,90,0,2,Transferencia,Alice
479,1089,2022-08-24,2023-10-26,9231.44,90 días,Retrasado,90,0,0,Cheque,David
480,1089,2022-06-29,2023-09-08,6986.68,30 días,Pendiente,60,10,0,Cheque,Alice
481,1061,2022-06-06,2023-06-20,6146.63,90 días,Pagado,60,0,0,Cheque,David
482,1022,2022-04-27,2023-07-03,2078.43,30 días,Pagado,30,0,2,Efectivo,Bob
483,1008,2022-04-25,2023-03-08,649.7,30 días,Pagado,60,10,0,Cheque,Bob
484,1011,2022-01-13,2023-12-11,13154.279051350448,90 días,Pendiente,30,0,1,Transferencia,David
485,1000,2022-12-04,2023-12-03,6550.01,90 días,Retrasado,90,0,0,Cheque,Bob
486,1057,2022-04-09,2023-05-02,2186.74,30 días,Retrasado,30,5,2,Transferencia,David
487,1000,2022-07-24,2023-02-22,5608.92,90 días,Retrasado,90,0,1,Cheque,Alice
488,1033,2022-06-18,2023-05-27,8579.28,30 días,Retrasado,60,10,0,Cheque,Bob
489,1095,2022-05-23,2023-11-15,8367.15,90 días,Pendiente,60,5,1,Transferencia,Alice
490,1047,2022-02-05,2023-02-06,9280.82,30 días,Retrasado,60,0,0,Cheque,David
491,1088,2022-05-23,2023-04-11,3722.27,30 días,Pagado,30,10,2,Transferencia,Alice
492,1000,2022-06-29,2023-06-13,3248.69,30 días,Pendiente,-90,0,1,Transferencia,Charlie
493,1015,2022-11-25,2023-09-07,7519.32,60 días,Pendiente,90,5,0,Transferencia,John Doe
494,1060,2022-09-18,2023-08-20,4368.01,90 días,Pagado,90,10,0,Cheque,Bob
495,1063,2022-07-24,2023-06-19,966.73,30 días,Pagado,90,5,1,Cheque,Bob
496,1062,2022-12-14,2023-11-13,2899.73,60 días,Retrasado,90,10,1,Transferencia,Charlie
497,1068,2022-10-02,2023-12-05,4243.96,30 días,Pagado,30,10,1,Cheque,David
498,1021,2022-06-19,2023-06-07,2995.91,60 días,Pendiente,90,0,1,Efectivo,David
499,1092,2022-01-15,2023-12-23,3388.84,30 días,Pendiente,60,10,0,Transferencia,David
500,1066,2022-03-01,2023-10-28,3008.38,30 días,Pendiente,90,10,0,Transferencia,David
501,1075,2022-05-14,2023-03-21,510.84,60 días,Retrasado,60,0,0,Efectivo,Alice
502,1025,2022-04-02,2023-10-18,6407.24,60 días,Retrasado,30,10,2,Efectivo,David
503,1015,2022-10-25,2023-10-19,6013.19,90 días,Pagado,30,10,1,Transferencia,Alice
504,1050,2022-05-16,2023-07-07,10757.7290250951,90 días,Retrasado,60,10,0,Efectivo,Alice
505,1085,2022-01-20,2023-06-12,2003.87,60 días,Retrasado,90,10,1,Transferencia,Bob
506,1056,2022-02-25,2023-08-09,3026.98,90 días,Pendiente,30,0,1,Cheque,David
507,1028,2022-11-02,2023-03-29,6234.2,60 días,Pendiente,30,0,0,Efectivo,Alice
508,1077,2022-08-11,2023-01-04,6036.31,90 días,Pagado,30,5,1,Transferencia,John Doe
509,1091,2022-06-26,2023-06-11,5112.67,30 días,Pendiente,90,10,1,Transferencia,Charlie
510,1068,2022-06-10,2023-05-08,3569.09,90 días,Retrasado,60,0,1,Transferencia,Alice
511,1046,2022-08-12,2023-04-25,9138.02,30 días,Pagado,60,10,1,Efectivo,Bob
512,1093,2022-11-07,2023-11-26,3463.73,30 días,Pagado,90,0,1,Cheque,David
513,1061,2022-09-19,2023-08-13,4610.63,90 días,Pendiente,30,5,0,Cheque,Bob
514,1068,2022-03-01,2023-05-23,6813.33,60 días,Pendiente,90,10,0,Efectivo,Alice
515,1075,2022-07-17,2023-07-05,5475.91,30 días,Pendiente,90,5,1,Transferencia,Alice
516,1015,2022-10-23,2023-03-11,3534.17,30 días,Pagado,60,5,1,Transferencia,Bob
517,1089,2022-04-08,2023-12-15,4412.88,90 días,Pendiente,90,5,1,Transferencia,David
518,1089,2022-05-11,2023-06-20,7965.36,60 días,Retrasado,90,0,2,Efectivo,Alice
519,1047,2022-01-23,2023-09-04,2853.48,60 días,Pagado,30,10,1,Efectivo,Charlie
520,1084,2022-12-29,2023-08-26,1508.33,90 días,Pendiente,30,0,2,Transferencia,Bob
521,1038,2022-08-12,2023-08-18,3200.32,60 días,Retrasado,60,0,2,Transferencia,Alice
522,1099,2022-01-01,2023-07-04,8510.39,90 días,Retrasado,30,10,2,Transferencia,David
523,1032,2022-09-24,2023-06-07,981.0,90 días,Pendiente,90,10,0,Efectivo,Alice
524,1093,2022-10-03,2023-09-08,9917.79,90 días,Retrasado,90,10,2,Efectivo,David
525,1022,2022-12-18,2023-10-11,5455.93,30 días,Pagado,90,10,1,Cheque,David
526,1009,2022-12-10,2023-02-26,9849.97,30 días,Pagado,60,0,1,Transferencia,Alice
527,1068,2022-04-11,2023-04-01,9396.06,30 días,Retrasado,30,10,0,Transferencia,Charlie
528,1099,2022-07-06,2023-11-28,4582.86,90 días,Pagado,90,10,0,Cheque,David
529,1033,2022-08-09,2023-11-08,2065.06,30 días,Pendiente,30,10,1,Transferencia,Bob
530,1051,2022-02-05,2023-02-12,1732.36,30 días,Retrasado,30,5,0,Cheque,David
531,1094,2022-12-07,2023-05-25,2475.89,30 días,Pagado,30,10,0,Efectivo,David
532,1009,2022-06-19,2023-03-14,7130.31,90 días,Pendiente,30,10,2,Cheque,Charlie
533,1018,2022-11-16,2023-10-04,2802.2,90 días,Pendiente,60,0,2,Cheque,David
534,1057,2022-06-10,2023-04-12,3480.11,90 días,Pagado,60,5,0,Efectivo,Alice
535,1095,2022-12-06,2023-05-16,4542.91,30 días,Retrasado,-60,0,1,Transferencia,Charlie
536,1000,2022-03-05,2023-11-18,9141.0,60 días,Pendiente,90,5,2,Cheque,David
537,1068,2022-06-03,2023-02-10,1974.99,30 días,Pendiente,90,0,1,Cheque,Alice
538,1003,2022-09-17,2023-02-09,149.76,30 días,Pendiente,90,0,0,Transferencia,Alice
539,1015,2022-06-08,2023-01-11,694.95,90 días,Pendiente,60,10,1,Cheque,David
540,1023,2022-12-08,2023-09-18,9057.19,90 días,Retrasado,30,10,1,Efectivo,Bob
541,1079,2022-07-29,2023-11-21,6510.41,30 días,Pagado,60,5,1,Cheque,Bob
542,1001,2022-06-17,2023-01-17,2803.1,30 días,Pagado,90,5,1,Transferencia,David
543,1091,2022-07-26,2023-10-26,1854.21,60 días,Pagado,90,5,0,Transferencia,David
544,1031,2022-12-23,2023-10-25,6092.358496948056,60 días,Pendiente,30,10,0,Cheque,Alice
545,1090,2022-06-01,2023-07-28,1236.49,90 días,Retrasado,60,0,2,Transferencia,David
546,1083,2022-10-11,2023-10-31,9421.18,60 días,Pagado,30,5,2,Transferencia,David
547,1023,2022-03-07,2023-04-20,7863.64,60 días,Retrasado,60,10,2,Cheque,Alice
548,1011,2022-04-09,2023-01-20,4677.67,90 días,Pagado,90,10,2,Cheque,David
549,1049,2022-08-04,2023-10-11,8663.13,60 días,Pendiente,30,0,1,Transferencia,David
550,1034,2022-12-07,2023-05-15,2569.64,30 días,Pagado,30,0,2,Cheque,David
551,1032,2022-07-14,2023-10-07,7199.49,60 días,Pendiente,60,10,2,Efectivo,Alice
552,1032,2022-12-13,2023-10-05,8575.71,90 días,Pendiente,60,0,1,Cheque,David
553,1060,2022-03-31,2023-08-31,3632.01,30 días,Pagado,60,0,0,Transferencia,Bob
554,1050,2022-11-12,2023-12-02,7598.9,60 días,Retrasado,90,10,2,Efectivo,David
555,1042,2022-10-19,2023-03-19,3021.22,30 días,Pendiente,60,5,0,Transferencia,Bob
556,1011,2022-06-04,2023-07-08,3058.69,30 días,Retrasado,90,5,2,Transferencia,David
557,1066,2022-07-27,2023-07-21,1159.87,60 días,Pagado,60,10,0,Efectivo,Alice
558,1064,2022-10-08,2023-04-26,4456.57,60 días,Pendiente,60,5,2,Cheque,Bob
559,1032,2022-01-01,2023-10-30,7324.15,90 días,Retrasado,90,10,0,Transferencia,David
